trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
12,0,12,0,38.91857609990984,,38.892710000043735,5,38.91857609990984,38.91857609990984,0.013115399982780218,39.99128109985031,[0.3616666666666667],[-0.35333333333333333],[1],[0],[0],[1.0855431000236422],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
13,0,13,0,40.03404169995338,,39.9934642999433,5,40.03404169995338,40.03404169995338,0.013696500100195408,41.039022699929774,[-0.3283333333333333],[0.31666666666666665],[1],[0],[0],[1.0320324001368135],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
14,0,14,0,41.066565099870786,,41.041899000061676,5,41.066565099870786,41.066565099870786,0.01327840005978942,42.28867689985782,[0.21833333333333332],[-0.31],[1],[0],[0],[1.2341958999168128],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
15,0,15,0,42.33297109999694,,42.290885200025514,10,42.33297109999694,42.33297109999694,0.027252099942415953,48.30203039990738,[-0.2683333333333333],[0.12166666666666667],[1],[0],[0],[5.983996900031343],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
16,0,16,0,48.36223239987157,,48.30412029987201,10,48.36223239987157,48.36223239987157,0.025722600053995848,49.933683699928224,[0.03833333333333333],[0.035],[1],[0],[0],[1.6038846999872476],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
17,0,17,0,49.9944926998578,,49.935911800013855,10,49.9944926998578,49.9944926998578,0.020224699983373284,55.8601442000363,[-0.185],[-0.165],[1],[0],[0],[5.904203800018877],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
18,0,18,0,55.92420280002989,,55.863057899987325,10,55.92420280002989,55.92420280002989,0.025950900046154857,64.42202429985628,[0.20833333333333334],[-0.41],[1],[0],[0],[8.53374470002018],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
19,0,19,0,64.48535720002837,,64.42420629994012,10,64.48535720002837,64.48535720002837,0.02376769995316863,71.33351349993609,[0.013333333333333334],[-0.07666666666666666],[1],[0],[0],[6.8856043999549],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
20,0,20,0,71.36409809999168,,71.33635669993237,5,71.36409809999168,71.36409809999168,0.01463530003093183,73.06976690003648,[-0.15833333333333333],[0.22333333333333333],[1],[0],[0],[1.71916180010885],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
21,0,21,0,73.11316519998945,,73.07195999985561,10,73.11316519998945,73.11316519998945,0.022302099969238043,84.55983110005036,[0.44],[0.485],[1],[0],[0],[11.465902999974787],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
22,0,22,0,84.62203920003958,,84.56274219998159,10,84.62203920003958,84.62203920003958,0.02494999999180436,87.79285470000468,[-0.37666666666666665],[0.14666666666666667],[1],[0],[0],[3.2058570000808686],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
23,0,23,0,87.85378620005213,,87.79529419983737,10,87.85378620005213,87.85378620005213,0.027234199922531843,88.95552089996636,[-0.011666666666666667],[0.31166666666666665],[1],[0],[0],[1.1331741001922637],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
24,0,24,0,88.98631509998813,,88.9578412999399,5,88.98631509998813,88.98631509998813,0.0107551000546664,90.82463079993613,[-0.345],[-0.4033333333333333],[0],[0],[1],[1.8562706999946386],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
25,0,25,0,90.86883559986018,,90.82716019987129,5,90.86883559986018,90.86883559986018,0.014855799963697791,91.92475340003148,[0.17833333333333334],[-0.4],[1],[0],[0],[1.0832710000686347],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
26,0,26,0,91.95101429987699,,91.92726269993,5,91.95101429987699,91.95101429987699,0.011176300002261996,92.80618750001304,[0.18],[-0.08833333333333333],[1],[0],[0],[0.8679001000709832],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
27,0,27,0,92.8336875999812,,92.8092499000486,5,92.8336875999812,92.8336875999812,0.013266299851238728,98.6027881000191,[0.03166666666666667],[-0.041666666666666664],[1],[0],[0],[5.780309700174257],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
28,0,28,0,98.64692440000363,,98.6048593998421,10,98.64692440000363,98.64692440000363,0.022585300030186772,99.55119779985398,[0.07666666666666666],[0.1],[1],[0],[0],[0.9236909002065659],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
29,0,29,0,99.57991390000097,,99.55365679995157,5,99.57991390000097,99.57991390000097,0.012307099997997284,100.65281579992734,[-0.5216666666666666],[0.013333333333333334],[1],[0],[0],[1.086876300163567],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
30,0,30,0,100.69583790004253,,100.65564580005594,10,100.69583790004253,100.69583790004253,0.024071200052276254,103.26747289998457,[-0.47333333333333333],[-0.4033333333333333],[1],[0],[0],[2.587844300083816],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
31,0,31,0,103.29404479986988,,103.2695583999157,5,103.29404479986988,103.29404479986988,0.01139779994264245,104.29941609990783,[0.3233333333333333],[0.15166666666666667],[1],[0],[0],[1.0180661000777036],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
32,0,32,0,104.32693039998412,,104.3019371998962,5,104.32693039998412,104.32693039998412,0.015390600077807903,105.42979520000517,[-0.22666666666666666],[0.355],[1],[0],[0],[1.1126612999942154],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
33,0,33,0,105.45910009997897,,105.43189969984815,5,105.45910009997897,105.45910009997897,0.014373600017279387,107.18172149988823,[-0.45],[0.4816666666666667],[1],[0],[0],[1.735601699911058],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
34,0,34,0,107.2081801998429,,107.18388899997808,5,107.2081801998429,107.2081801998429,0.013207999989390373,108.16242909990251,[-0.051666666666666666],[0.42833333333333334],[1],[0],[0],[0.9655339000746608],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
35,0,35,0,108.19041029992513,,108.16545520001091,5,108.19041029992513,108.19041029992513,0.01398090017028153,108.99495540000498,[-0.13333333333333333],[0.20333333333333334],[1],[0],[0],[0.8157105001155287],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
36,0,36,0,109.0397961998824,,108.99783709994517,10,109.0397961998824,109.0397961998824,0.024635300040245056,110.96011579991318,[0.455],[0.4216666666666667],[1],[0],[0],[1.937647599959746],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
37,0,37,0,111.00575060001574,,110.96333519998007,10,111.00575060001574,111.00575060001574,0.023193399887531996,111.9251770998817,[0.22833333333333333],[0.425],[1],[0],[0],[0.9390011001378298],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
38,0,38,0,111.97201259993017,,111.92839649994858,10,111.97201259993017,111.97201259993017,0.021369100082665682,116.00823479983956,[-0.25833333333333336],[-0.06833333333333333],[1],[0],[0],[4.058733399957418],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
39,0,39,0,116.06932380003855,,116.01175770000555,10,116.06932380003855,116.06932380003855,0.021713499911129475,121.53541480004787,[-0.025],[-0.47333333333333333],[1],[0],[0],[5.502243899973109],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
40,0,40,0,121.59950899984688,,121.5384145998396,10,121.59950899984688,121.59950899984688,0.022031999891623855,123.76788609987125,[-0.435],[0.03333333333333333],[1],[0],[0],[2.2074892001692206],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
41,0,41,0,123.79777489998378,,123.77109869988635,5,123.79777489998378,123.79777489998378,0.011618700111284852,126.90163940005004,[-0.4266666666666667],[0.47833333333333333],[1],[0],[0],[3.119088500039652],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
42,0,42,0,126.94551549991593,,126.90446879994124,10,126.94551549991593,126.94551549991593,0.026628600200638175,128.58277680003084,[0.4866666666666667],[0.205],[1],[0],[0],[1.6525966001208872],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
43,0,43,0,128.6448355000466,,128.58496909984387,10,128.6448355000466,128.6448355000466,0.025420699967071414,136.90942829987034,[-0.10333333333333333],[0.31333333333333335],[1],[0],[0],[8.299090399872512],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
44,0,44,0,136.9395518999081,,136.91261289990507,5,136.9395518999081,136.9395518999081,0.013571500079706311,138.69211900001392,[-0.12666666666666668],[0.02],[1],[0],[0],[1.7664725000504404],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
45,0,45,0,138.7211670000106,,138.69480499997735,5,138.7211670000106,138.7211670000106,0.01247519999742508,141.59147810004652,[0.2733333333333333],[0.45166666666666666],[1],[0],[0],[2.8848664998076856],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
46,0,46,0,141.6196647998877,,141.59366729995236,5,141.6196647998877,141.6196647998877,0.013493899954482913,143.35873209987767,[-0.2633333333333333],[-0.34],[1],[0],[0],[1.7516129000578076],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
47,0,47,0,143.40182739985175,,143.36100929998793,10,143.40182739985175,143.40182739985175,0.02519760001450777,146.67303599999286,[0.25166666666666665],[0.135],[1],[0],[0],[3.286585600115359],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
48,0,48,0,146.69986589998007,,146.6765763000585,5,146.69986589998007,146.69986589998007,0.013391799991950393,147.55427339999005,[0.315],[-0.056666666666666664],[1],[0],[0],[0.864662199979648],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
49,0,49,0,147.59890419989824,,147.55643459991552,10,147.59890419989824,147.59890419989824,0.027797299902886152,149.8185409998987,[-0.3433333333333333],[-0.09333333333333334],[1],[0],[0],[2.234368300065398],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
50,0,50,0,149.88094579987228,,149.82140660006553,10,149.88094579987228,149.88094579987228,0.024092300096526742,152.71823420003057,[-0.37166666666666665],[-0.31833333333333336],[1],[0],[0],[2.8727384000085294],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
51,0,51,0,152.74570879992098,,152.72122880001552,5,152.74570879992098,152.74570879992098,0.01334459986537695,154.21590860001743,[0.33166666666666667],[0.42833333333333334],[1],[0],[0],[1.4816974999848753],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
52,0,52,0,154.24467389984056,,154.2180190999061,5,154.24467389984056,154.24467389984056,0.012679000152274966,155.71637300006114,[-0.34833333333333333],[-0.10166666666666667],[1],[0],[0],[1.4857001998461783],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
53,0,53,0,155.74416460003704,,155.7184152000118,5,155.74416460003704,155.74416460003704,0.014885100070387125,156.96455310005695,[-0.32166666666666666],[-0.3433333333333333],[1],[0],[0],[1.2312531999778003],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
54,0,54,0,156.9931312999688,,156.96670420002192,5,156.9931312999688,156.9931312999688,0.012135300086811185,158.2641783999279,[0.30666666666666664],[0.27166666666666667],[1],[0],[0],[1.2855329001322389],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
55,0,55,0,158.3087291000411,,158.26632569986396,10,158.3087291000411,158.3087291000411,0.02258430002257228,173.73627999983728,[-0.005],[-0.025],[1],[0],[0],[15.447444899939],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
56,0,56,0,173.76571419998072,,173.73911960003898,5,173.76571419998072,173.76571419998072,0.016250499989837408,174.62080669985153,[-0.02],[0.2733333333333333],[1],[0],[0],[0.8661191000137478],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
57,0,57,0,174.64858260005713,,174.62362840003334,5,174.64858260005713,174.64858260005713,0.010816300055012107,176.1359554999508,[-0.11833333333333333],[0.05],[1],[0],[0],[1.5017287000082433],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
58,0,58,0,176.1809141000267,,176.13889629999176,10,176.1809141000267,176.1809141000267,0.029254999943077564,181.18276840006,[-0.49166666666666664],[0.49166666666666664],[1],[0],[0],[5.015552199911326],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
59,0,59,0,181.24411639990285,,181.18608639994636,10,181.24411639990285,181.24411639990285,0.02473099995404482,182.8960041999817,[0.11666666666666667],[0.22833333333333333],[1],[0],[0],[1.6851836999412626],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
60,0,60,0,182.92714759986848,,182.89833749993704,5,182.92714759986848,182.92714759986848,0.013732600025832653,186.44641610002145,[-0.135],[0.49],[1],[0],[0],[3.534617400029674],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
61,0,61,0,186.49126389995217,,186.44851380004548,10,186.49126389995217,186.49126389995217,0.021370300091803074,188.92646649992093,[0.24833333333333332],[0.23],[1],[0],[0],[2.4567248998209834],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
62,0,62,0,188.95606720005162,,188.92891029990278,5,188.95606720005162,188.95606720005162,0.00946419988758862,190.34308540006168,[0.20833333333333334],[-0.3416666666666667],[1],[0],[0],[1.4048936001490802],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
63,0,63,0,190.37209329986945,,190.34518889989704,5,190.37209329986945,190.37209329986945,0.012406500056385994,192.00846559996717,[0.42833333333333334],[0.023333333333333334],[1],[0],[0],[1.651027200045064],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
64,0,64,0,192.03736529988237,,192.01063219993375,5,192.03736529988237,192.03736529988237,0.013805299997329712,193.17798949987628,[-0.10666666666666667],[-0.23333333333333334],[1],[0],[0],[1.1535815000534058],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
65,0,65,0,193.2201787000522,,193.18063770001754,10,193.2201787000522,193.2201787000522,0.0200741000007838,194.923630699981,[0.03833333333333333],[0.38166666666666665],[1],[0],[0],[1.722869399935007],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
66,0,66,0,194.9695037000347,,194.92610419983976,10,194.9695037000347,194.9695037000347,0.024159400025382638,198.10328170005232,[-0.21666666666666667],[-0.19833333333333333],[1],[0],[0],[3.1532185999676585],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
67,0,67,0,198.15004039998166,,198.10567469988018,10,198.15004039998166,198.15004039998166,0.02098120003938675,200.3519780000206,[0.08666666666666667],[-0.19666666666666666],[1],[0],[0],[2.2253294000402093],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
68,0,68,0,200.38224519998766,,200.35414889990352,5,200.38224519998766,200.38224519998766,0.011394100030884147,201.7361077000387,[0.011666666666666667],[0.37166666666666665],[1],[0],[0],[1.3704478999134153],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
69,0,69,0,201.76485539996065,,201.7392396000214,5,201.76485539996065,201.76485539996065,0.015016800025478005,202.85303999995813,[-0.11166666666666666],[0.09],[1],[0],[0],[1.0991994999349117],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
70,0,70,0,202.88035600003786,,202.85545609984547,5,202.88035600003786,202.88035600003786,0.014028500067070127,206.95063590002246,[-0.3516666666666667],[-0.385],[1],[0],[0],[4.0811946000903845],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
71,0,71,0,206.97781719989143,,206.9534185999073,5,206.97781719989143,206.97781719989143,0.014848400140181184,208.0507435000036,[0.11833333333333333],[0.05333333333333334],[1],[0],[0],[1.0824858997948468],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
72,0,72,0,208.07765919994563,,208.0537554998882,5,208.07765919994563,208.07765919994563,0.01407240005210042,209.1982088999357,[0.04833333333333333],[-0.01],[1],[0],[0],[1.1306998000945896],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
73,0,73,0,209.24312969995663,,209.20146259991452,10,209.24312969995663,209.24312969995663,0.023632199969142675,210.41517359996215,[-0.14666666666666667],[-0.025],[1],[0],[0],[1.1900108000263572],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
74,0,74,0,210.44270240003243,,210.41803139983676,5,210.44270240003243,210.44270240003243,0.013046100037172437,212.32911519985646,[0.045],[0.04833333333333333],[1],[0],[0],[1.898214900167659],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
75,0,75,0,212.3577638999559,,212.33164489991032,5,212.3577638999559,212.3577638999559,0.015060100005939603,216.4103997000493,[0.18833333333333332],[0.485],[1],[0],[0],[4.063350399956107],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
76,0,76,0,216.45491790003143,,216.4130011999514,10,216.45491790003143,216.45491790003143,0.025958099868148565,217.9425280999858,[0.015],[0.4583333333333333],[1],[0],[0],[1.503560199867934],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
77,0,77,0,217.97115859994665,,217.94473479990847,5,217.97115859994665,217.97115859994665,0.01130340015515685,219.31134829996154,[0.23666666666666666],[-0.18],[1],[0],[0],[1.3549769001547247],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
78,0,78,0,219.33699500001967,,219.31352329999208,5,219.33699500001967,219.33699500001967,0.011579400161281228,220.1759446999058,[0.09333333333333334],[-0.15333333333333332],[1],[0],[0],[0.8508087999653071],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
79,0,79,0,220.22034909995273,,220.17879040003754,10,220.22034909995273,220.22034909995273,0.02585120010189712,228.2177645000629,[0.005],[-0.018333333333333333],[1],[0],[0],[8.013149700127542],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
80,0,80,0,228.26443989994004,,228.2198544999119,10,228.26443989994004,228.26443989994004,0.022977099986746907,230.53636559983715,[-0.12833333333333333],[-0.19333333333333333],[1],[0],[0],[2.293466500006616],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
81,0,81,0,230.5628481998574,,230.5392712999601,5,230.5628481998574,230.5628481998574,0.01269770017825067,232.20021929987706,[-0.18833333333333332],[0.405],[1],[0],[0],[1.6484910000581294],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
82,0,82,0,232.22870410000905,,232.20272050006315,5,232.22870410000905,232.22870410000905,0.01131929992698133,233.61425970005803,[-0.425],[0.155],[1],[0],[0],[1.4004110000096262],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
83,0,83,0,233.64438589988276,,233.61640989989974,5,233.64438589988276,233.64438589988276,0.013299799989908934,234.9827924000565,[0.17166666666666666],[0.31333333333333335],[1],[0],[0],[1.3529389998875558],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
84,0,84,0,235.0270946000237,,234.98486339999363,10,235.0270946000237,235.0270946000237,0.026732099941000342,236.89629939990118,[-0.27666666666666667],[-0.24166666666666667],[1],[0],[0],[1.884683100041002],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
85,0,85,0,236.92562099988572,,236.89841230004095,5,236.92562099988572,236.92562099988572,0.01217709993943572,238.5478089998942,[0.4033333333333333],[-0.065],[1],[0],[0],[1.637421099934727],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
86,0,86,0,238.57478989986703,,238.55080650001764,5,238.57478989986703,238.57478989986703,0.012555599911138415,239.84557810006663,[0.22833333333333333],[0.435],[1],[0],[0],[1.2824331999290735],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
